B1,B2,B3,B4,B5,Zone
0.0,0.0,1.2725290895241286,0.0,-0.2098360731126166,13
0.0,0.0,0.0,0.0,-0.49805345104904536,13
0.0,0.0,0.0,-0.4426355614173933,0.0,13
0.0,0.0,0.0,0.2728655849746245,0.0,13
0.0,-0.5888721504387466,0.0,0.0,0.0,13
0.0,0.0,0.9542027483595912,0.0,0.0,13
0.0,0.0,0.0,0.0,-1.2666331255461887,13
0.24962594832766702,0.0,0.0,0.0,0.0,13
0.0,0.0,0.0,0.2728655849746245,0.0,13
-0.1502141504577912,0.0,0.0,0.0,0.0,13
0.0,0.0,0.9542027483595912,0.0,-0.97841574760976,13
0.0,0.0,1.696964211076845,0.0,-0.3059085324247595,13
0.0,0.0,0.741985187583233,0.0,0.0,13
0.0,-1.1739647473872372,0.0,0.0,0.0,13
-0.8499343233323431,0.23025748528914042,0.0,0.0,0.0,13
0.0,0.0,0.0,0.0,-1.3627055848583316,13
0.0,0.0,2.015290552241382,0.0,0.0,13
0.0,0.11323896589944228,0.0,0.0,0.0,13
0.0,0.0,0.0,0.2728655849746245,0.0,13
0.0,-0.23781659226965216,0.0,0.0,0.0,13
0.0,0.0,0.0,0.0,-0.49805345104904536,13
0.0,0.0,0.0,0.0,-0.01769115448833075,13
0.0,0.0,0.741985187583233,0.0,-0.2098360731126166,13
0.0,0.0,0.0,0.3921157760399608,0.0,13
-1.4496944715105304,1.9855352761346126,0.0,0.0,0.0,13
-1.3497344468141659,-0.7058906698284447,0.0,0.0,0.0,13
0.0,0.0,0.0,0.0,-0.01769115448833075,13
0.0,0.0,1.0603115287477702,0.0,-0.5941259103611883,13
0.0,0.0,1.1664203091359493,0.0,0.0,13
0.0,0.0,0.0,0.6306161581706334,0.0,13
0.0,0.0,0.0,0.2728655849746245,0.0,13
0.0,0.0,0.9542027483595912,0.0,0.0,13
0.0,0.0,0.848093967971412,0.0,0.0,13
-0.7499742986359785,0.0,0.0,0.0,0.0,13
0.0,0.0,0.0,-0.6811359435480658,0.0,13
0.0,-0.23781659226965216,0.0,0.0,0.0,13
0.0,0.0,1.803072991465024,0.0,0.0,13
0.0,0.0,0.0,0.0,-0.6901983696733313,13
-0.3501341998505203,0.0,0.0,0.0,0.0,13
0.0,0.0,0.0,0.0,-0.40198099173690244,13
0.0,0.0,1.4847466503004867,0.0,0.0,13
-0.650014273939614,0.0,0.0,0.6306161581706334,0.0,13
0.0,0.0,1.3786378699123076,0.0,-0.5941259103611883,13
0.0,0.0,0.0,0.034365202843951906,0.0,13
0.0,0.0,0.0,0.9883667313666423,0.0,13
0.0,0.34727600467883857,0.0,0.0,0.0,13
0.0,0.0,0.0,3.134870170542696,0.0,13
0.0,0.0,1.1664203091359493,0.0,0.1744537641359551,13
-0.8499343233323431,0.0,0.0,0.0,0.0,13
0.0,0.0,0.0,0.7498663492359697,0.0,13
0.14966592363130246,0.23025748528914042,0.0,0.0,0.0,13
0.0,-0.003779553490255864,0.0,0.0,0.0,13
0.0,0.0,0.42365884641869556,-0.5618857524827295,-0.40198099173690244,13
0.0,0.0,0.0,1.1076169224319785,0.0,13
0.0,0.4642945240685367,0.0,0.0,0.0,13
0.0,0.0,0.0,0.1536153939092882,0.0,13
0.0,-0.23781659226965216,0.0,0.0,0.0,13
0.0,0.0,0.0,-0.323385370352057,0.0,13
0.0,0.11323896589944228,0.0,0.0,0.0,13
0.0,0.0,1.696964211076845,0.0,0.0,13
0.0,0.0,3.9252485992286066,0.0,0.0,13
0.0,0.0,4.031357379616786,-0.9196363256787385,-1.1705606662340458,13
0.14966592363130246,0.0,0.0,0.0,0.0,13
0.0,0.0,0.0,0.034365202843951906,0.0,13
-1.1498143974214368,-0.120798072879954,0.0,0.0,0.0,13
0.0,0.0,0.0,-0.2041351792867207,0.0,13
0.0,0.0,1.1664203091359493,0.0,0.0,13
0.0,0.0,2.015290552241382,0.0,0.0,13
0.0,0.0,1.696964211076845,0.0,0.0,13
0.0,0.0,0.0,-0.08488498822138439,0.0,13
0.0,0.4642945240685367,0.0,0.0,0.0,13
0.0,0.0,0.0,0.1536153939092882,0.0,13
0.0,-0.23781659226965216,0.0,0.0,0.0,13
0.0,0.0,0.0,0.0,0.270526223448098,13
0.0,-0.5888721504387466,0.0,0.0,0.0,13
0.0,0.0,2.651943234570457,0.0,0.46267114207238386,13
0.0,0.0,0.0,0.0,0.36659868276024093,13
0.0,0.0,0.0,0.869116540301306,0.0,13
-0.7499742986359785,0.0,0.0,0.0,0.0,13
0.0,0.0,0.0,0.7498663492359697,0.0,13
0.0,-0.003779553490255864,0.0,0.0,0.0,13
0.0,0.0,0.0,-0.4426355614173933,0.0,13
0.0,-0.120798072879954,0.0,0.0,-0.2098360731126166,13
0.0,0.0,0.6358764071950538,0.0,0.0,13
0.0,0.0,1.696964211076845,0.0,-0.5941259103611883,13
0.0,0.0,0.0,1.4653674956279874,0.0,13
-0.25017417515415574,0.0,0.0,0.0,0.0,13
0.0,0.0,0.0,0.1536153939092882,0.0,13
0.0,-0.23781659226965216,0.0,0.0,0.0,13
0.0,0.0,0.0,0.7498663492359697,0.0,13
0.0,-1.5250203055563318,0.0,0.0,0.0,13
0.0,0.0,1.3786378699123076,0.0,0.0,13
0.0,0.0,1.1664203091359493,0.0,-0.2098360731126166,13
0.0,0.0,2.015290552241382,0.0,0.0,13
-0.5500542492432494,-0.5888721504387466,0.0,0.0,0.0,13
0.0,0.0,0.0,0.034365202843951906,0.0,13
0.0,0.0,0.0,0.0,-0.6901983696733313,13
0.0,0.0,1.1664203091359493,0.0,-0.8823432882976171,13
0.0,0.0,1.696964211076845,0.0,-0.49805345104904536,13
0.04970589893493791,0.34727600467883857,0.0,0.0,0.0,13
0.0,0.0,0.0,0.6306161581706334,0.0,13
0.0,0.34727600467883857,0.0,0.0,0.0,13
0.0,-0.23781659226965216,0.0,0.0,0.0,13
0.0,0.0,1.696964211076845,0.0,0.0,13
0.0,0.0,2.1213993326295615,0.0,0.0,13
0.04970589893493791,0.0,0.0,0.0,0.0,13
0.0,0.0,0.0,0.5113659671052971,0.0,13
0.0,0.34727600467883857,0.0,0.0,0.0,13
0.04970589893493791,0.0,0.0,0.0,0.0,13
0.0,0.0,0.0,0.0,-0.40198099173690244,13
0.0,0.0,2.1213993326295615,0.0,-0.6901983696733313,13
0.0,0.0,0.0,0.0,-0.40198099173690244,13
0.0,0.0,0.0,0.034365202843951906,0.0,13
0.0,0.23025748528914042,0.0,0.0,0.0,13
0.0,0.0,0.0,0.2728655849746245,0.0,13
0.0,0.0,0.0,0.5113659671052971,0.0,13
0.0,0.0,0.0,0.0,0.46267114207238386,13
0.0,0.0,0.0,0.0,0.5587436013845268,13
0.0,0.0,1.803072991465024,0.0,0.0,13
-0.5500542492432494,0.0,0.0,0.0,0.0,13
-0.650014273939614,0.0,0.0,0.0,0.0,13
0.0,-0.4718536310490484,0.0,0.0,0.0,13
0.0,0.0,0.0,0.0,-0.2098360731126166,13
0.0,0.0,3.8191398188404273,0.034365202843951906,0.0,13
0.0,-1.0569462279975392,0.0,0.0,0.0,13
0.0,0.0,0.0,-0.4426355614173933,0.0,13
0.0,0.0,0.0,0.034365202843951906,0.0,13
0.0,0.0,1.9091817718532031,0.0,0.0,13
0.0,0.0,1.1664203091359493,0.0,0.0,13
0.0,0.0,0.0,-0.5618857524827295,0.0,13
0.0,0.23025748528914042,0.0,0.0,0.0,13
0.0,0.0,1.9091817718532031,0.0,-0.7862708289854742,13
0.0,0.0,1.3786378699123076,0.0,-0.97841574760976,13
0.0,0.0,2.3336168934059196,0.0,0.0,13
0.0,0.23025748528914042,0.0,0.0,0.0,13
0.0,0.0,0.0,0.1536153939092882,0.0,13
0.0,-0.003779553490255864,0.0,0.0,0.0,13
0.0,0.0,0.0,0.0,-1.6509229627947604,13
0.0,0.0,0.0,0.0,-0.5941259103611883,13
-0.650014273939614,0.0,0.0,0.0,0.0,13
0.0,0.0,0.9542027483595912,0.0,0.0,13
-1.0498543727250722,0.0,0.0,0.0,0.0,13
0.0,0.0,0.0,0.3921157760399608,0.0,13
0.0,-0.5888721504387466,0.0,0.0,0.0,13
0.0,0.0,0.0,-0.4426355614173933,0.0,13
0.0,-0.8229091892181428,0.0,0.0,0.0,13
0.0,0.0,0.0,0.0,-0.01769115448833075,13
