B1,B2,B3,B4,B5,Zone
0,-73,-69,0,0,16
-85,0,0,0,-69,16
0,0,0,-67,0,16
-84,0,-71,0,0,16
0,0,0,0,-75,16
0,0,-66,-71,0,16
0,0,0,0,-77,16
0,0,0,-62,0,16
0,-79,0,0,-75,16
0,0,-70,0,0,16
0,0,0,0,-67,16
0,0,0,-60,0,16
0,0,-73,-60,0,16
0,0,-71,0,-69,16
0,0,0,-60,0,16
0,0,-77,-72,0,16
0,-81,0,0,-72,16
0,0,0,0,-66,16
-87,0,0,0,0,16
0,0,0,-62,0,16
0,0,0,0,-69,16
-86,0,0,0,0,16
0,0,0,-66,0,16
0,-84,-75,-69,0,16
0,0,-74,0,0,16
0,0,0,0,-71,16
0,0,0,-63,0,16
0,0,-75,0,0,16
0,0,0,0,-73,16
0,0,0,-56,0,16
0,-93,-78,0,0,16
0,0,0,0,-79,16
0,0,0,-55,0,16
0,-84,-74,-65,0,16
0,-77,-79,0,-72,16
0,0,0,-64,0,16
0,0,-71,0,0,16
0,0,0,0,-73,16
0,0,0,-61,0,16
0,0,0,0,-75,16
0,0,0,-73,0,16
0,0,-76,0,-62,16
0,0,-73,0,0,16
0,0,0,0,-78,16
0,0,0,0,-70,16
0,0,0,-64,0,16
0,0,0,0,-74,16
0,0,0,-54,0,16
0,0,-70,0,0,16
0,0,0,0,-75,16
0,0,0,-51,0,16
0,-82,-69,0,0,16
0,0,-70,0,-74,16
0,-78,0,-60,0,16
0,-73,-70,0,0,16
0,0,0,-63,0,16
0,0,-73,0,0,16
0,-79,-66,0,0,16
-80,0,0,0,0,16
-82,0,0,0,0,16
0,-71,-61,0,0,16
0,0,-73,0,-74,16
-79,0,0,0,0,16
-81,0,0,0,0,16
0,0,0,-72,0,16
0,0,0,-65,0,16
0,-71,-69,0,0,16
0,0,-70,0,0,16
0,-76,-84,0,-73,16
-80,0,0,0,-69,16
-84,0,0,0,0,16
0,0,0,-64,0,16
0,0,-68,0,0,16
0,0,-68,0,-70,16
-80,0,0,0,0,16
0,0,0,-65,0,16
0,-74,0,0,0,16
0,-70,0,0,-71,16
0,0,-67,0,0,16
0,0,0,-72,0,16
0,-74,-64,0,0,16
-73,0,0,0,-79,16
0,0,0,-71,0,16
0,0,0,-62,0,16
0,-73,-71,0,0,16
0,-72,0,0,0,16
-75,0,0,0,0,16
0,-72,0,0,0,16
0,0,-62,0,-78,16
-79,0,0,0,-78,16
-84,0,0,0,0,16
0,0,0,-62,0,16
0,0,0,-69,0,16
0,-76,-63,0,0,16
0,0,0,0,-82,16
-77,0,0,0,-80,16
0,0,0,-75,0,16
0,0,0,-70,0,16
0,-68,-65,0,0,16
0,0,0,-59,0,16
0,-77,0,0,0,16
0,-86,0,0,0,16
0,0,0,0,-88,16
0,0,0,-61,0,16
0,0,0,-67,0,16
0,0,-72,0,0,16
0,-82,0,0,0,16
0,0,-72,0,-70,16
0,0,0,0,-70,16
0,0,0,-58,0,16
0,-88,0,-71,0,16
0,0,-71,0,0,16
0,0,0,0,-65,16
0,0,-71,0,0,16
-86,0,0,0,-73,16
0,-79,0,0,0,16
0,0,0,0,-76,16
0,-75,-68,0,0,16
-94,0,0,0,0,16
-77,0,0,0,0,16
0,0,0,-64,0,16
0,0,-78,0,0,16
0,-79,0,0,0,16
0,0,0,0,-68,16
0,0,0,-59,0,16
0,0,-68,0,0,16
0,0,0,0,-68,16
0,0,0,-59,0,16
0,-77,-74,0,0,16
0,-84,-74,0,-71,16
-81,0,0,0,-86,16
-90,0,0,0,0,16
0,0,0,-61,0,16
0,-75,0,0,0,16
0,-83,-70,0,0,16
0,0,0,0,-76,16
0,-77,0,0,0,16
-86,0,-71,0,-85,16
-86,0,0,0,0,16
0,0,0,-55,0,16
0,0,0,-57,0,16
0,0,-80,0,0,16
0,0,0,0,-73,16
0,0,0,-65,0,16
0,0,0,0,-77,16
0,0,0,0,-69,16
0,0,0,-63,0,16
0,0,0,-60,0,16
0,-83,0,0,0,16
0,0,-73,0,0,16
0,0,0,0,-74,16
0,0,0,-68,0,16
0,-81,0,0,0,16
0,0,0,0,-69,16
-86,0,0,0,-67,16
0,0,0,-66,0,16
0,0,-79,0,0,16
0,0,0,0,-75,16
0,-84,0,0,0,16
0,0,-71,0,0,16
-84,0,-74,0,-77,16
0,0,0,-64,0,16
0,0,0,-66,0,16
0,0,-71,0,-83,16
-74,0,0,0,0,16
0,-77,0,0,0,16
-77,0,0,0,0,16
-80,0,0,0,-79,16
0,0,0,-66,0,16
0,-83,0,0,0,16
0,0,0,-69,0,16
0,0,-75,0,-76,16
0,0,0,-69,0,16
0,0,0,-63,0,16
0,0,0,-68,0,16
0,0,0,0,-73,16
0,0,0,-66,0,16
0,-77,0,0,0,16
0,-80,-76,0,0,16
0,0,0,-77,0,16
0,-78,0,0,0,16
0,0,0,0,-83,16
0,0,0,-71,0,16
0,0,0,-76,0,16
0,-82,0,0,0,16
0,0,-71,0,0,16
-81,0,-68,0,-78,16
-80,0,0,0,-78,16
0,0,-64,-74,-84,16
0,0,-65,0,-79,16
0,0,-66,0,-79,16
0,0,0,-79,0,16
0,0,0,-69,0,16
